voter,voter_profession,voter_country,movie_id
Kieron Corless,critic,UK,id_848
Kieron Corless,critic,UK,id_849
Kieron Corless,critic,UK,id_850
Kieron Corless,critic,UK,id_155
Kieron Corless,critic,UK,id_851
Kieron Corless,critic,UK,id_168
Kieron Corless,critic,UK,id_852
Kieron Corless,critic,UK,id_853
Kieron Corless,critic,UK,id_854
Kieron Corless,critic,UK,id_593
Richard Corliss,critic,US,id_765
Richard Corliss,critic,US,id_63
Richard Corliss,critic,US,id_265
Richard Corliss,critic,US,id_276
Richard Corliss,critic,US,id_75
Richard Corliss,critic,US,id_57
Richard Corliss,critic,US,id_789
Richard Corliss,critic,US,id_556
Richard Corliss,critic,US,id_163
Richard Corliss,critic,US,id_855
Jesús Cortés,critic,Spain,id_856
Jesús Cortés,critic,Spain,id_564
Jesús Cortés,critic,Spain,id_857
Jesús Cortés,critic,Spain,id_858
Jesús Cortés,critic,Spain,id_144
Jesús Cortés,critic,Spain,id_859
Jesús Cortés,critic,Spain,id_860
Jesús Cortés,critic,Spain,id_566
Jesús Cortés,critic,Spain,id_146
Jesús Cortés,critic,Spain,id_861
Rodrigo Cortés,Director,Spain,id_20
Rodrigo Cortés,Director,Spain,id_160
Rodrigo Cortés,Director,Spain,id_428
Rodrigo Cortés,Director,Spain,id_616
Rodrigo Cortés,Director,Spain,id_240
Rodrigo Cortés,Director,Spain,id_728
Rodrigo Cortés,Director,Spain,id_862
Rodrigo Cortés,Director,Spain,id_58
Rodrigo Cortés,Director,Spain,id_233
Rodrigo Cortés,Director,Spain,id_556
Mark Cosgrove,programmer,UK,id_863
Mark Cosgrove,programmer,UK,id_584
Mark Cosgrove,programmer,UK,id_864
Mark Cosgrove,programmer,UK,id_366
Mark Cosgrove,programmer,UK,id_865
Mark Cosgrove,programmer,UK,id_168
Mark Cosgrove,programmer,UK,id_866
Mark Cosgrove,programmer,UK,id_488
Mark Cosgrove,programmer,UK,id_439
Mark Cosgrove,programmer,UK,id_312
José Manuel Costa,archivist,Portugal,id_867
José Manuel Costa,archivist,Portugal,id_511
José Manuel Costa,archivist,Portugal,id_868
José Manuel Costa,archivist,Portugal,id_356
José Manuel Costa,archivist,Portugal,id_232
José Manuel Costa,archivist,Portugal,id_120
José Manuel Costa,archivist,Portugal,id_77
José Manuel Costa,archivist,Portugal,id_126
José Manuel Costa,archivist,Portugal,id_869
José Manuel Costa,archivist,Portugal,id_870
Mark Cousins,critic,UK,id_60
Mark Cousins,critic,UK,id_538
Mark Cousins,critic,UK,id_173
Mark Cousins,critic,UK,id_631
Mark Cousins,critic,UK,id_871
Mark Cousins,critic,UK,id_872
Mark Cousins,critic,UK,id_873
Mark Cousins,critic,UK,id_140
Mark Cousins,critic,UK,id_874
Mark Cousins,critic,UK,id_829
Noah Cowan,programmer,Canada,id_473
Noah Cowan,programmer,Canada,id_875
Noah Cowan,programmer,Canada,id_876
Noah Cowan,programmer,Canada,id_877
Noah Cowan,programmer,Canada,id_878
Noah Cowan,programmer,Canada,id_102
Noah Cowan,programmer,Canada,id_32
Noah Cowan,programmer,Canada,id_194
Noah Cowan,programmer,Canada,id_879
Noah Cowan,programmer,Canada,id_78
David Cox,programmer,UK,id_20
David Cox,programmer,UK,id_428
David Cox,programmer,UK,id_266
David Cox,programmer,UK,id_17
David Cox,programmer,UK,id_356
David Cox,programmer,UK,id_168
David Cox,programmer,UK,id_57
David Cox,programmer,UK,id_235
David Cox,programmer,UK,id_211
David Cox,programmer,UK,id_459
Edgardo Cozarinsky,Director,Argentina,id_43
Edgardo Cozarinsky,Director,Argentina,id_14
Edgardo Cozarinsky,Director,Argentina,id_461
Edgardo Cozarinsky,Director,Argentina,id_17
Edgardo Cozarinsky,Director,Argentina,id_316
Edgardo Cozarinsky,Director,Argentina,id_186
Edgardo Cozarinsky,Director,Argentina,id_471
Edgardo Cozarinsky,Director,Argentina,id_409
Edgardo Cozarinsky,Director,Argentina,id_145
Edgardo Cozarinsky,Director,Argentina,id_880
Alfonso Crespo Cuaresma,critic,Spain,id_181
Alfonso Crespo Cuaresma,critic,Spain,id_41
Alfonso Crespo Cuaresma,critic,Spain,id_881
Alfonso Crespo Cuaresma,critic,Spain,id_882
Alfonso Crespo Cuaresma,critic,Spain,id_883
Alfonso Crespo Cuaresma,critic,Spain,id_265
Alfonso Crespo Cuaresma,critic,Spain,id_387
Alfonso Crespo Cuaresma,critic,Spain,id_140
Alfonso Crespo Cuaresma,critic,Spain,id_884
Alfonso Crespo Cuaresma,critic,Spain,id_470
Marian Crisan,Director,Romania,id_245
Marian Crisan,Director,Romania,id_328
Marian Crisan,Director,Romania,id_106
Marian Crisan,Director,Romania,id_51
Marian Crisan,Director,Romania,id_98
Marian Crisan,Director,Romania,id_450
Marian Crisan,Director,Romania,id_209
Marian Crisan,Director,Romania,id_885
Marian Crisan,Director,Romania,id_191
Marian Crisan,Director,Romania,id_211
Fernando F Croce,critic,US,id_886
Fernando F Croce,critic,US,id_41
Fernando F Croce,critic,US,id_125
Fernando F Croce,critic,US,id_887
Fernando F Croce,critic,US,id_232
Fernando F Croce,critic,US,id_888
Fernando F Croce,critic,US,id_121
Fernando F Croce,critic,US,id_889
Fernando F Croce,critic,US,id_755
Fernando F Croce,critic,US,id_227
Gary Crowdus,critic,US,id_147
Gary Crowdus,critic,US,id_220
Gary Crowdus,critic,US,id_890
Gary Crowdus,critic,US,id_571
Gary Crowdus,critic,US,id_33
Gary Crowdus,critic,US,id_891
Gary Crowdus,critic,US,id_805
Gary Crowdus,critic,US,id_892
Gary Crowdus,critic,US,id_893
Gary Crowdus,critic,US,id_894
Sean Cubitt,academic,UK,id_895
Sean Cubitt,academic,UK,id_240
Sean Cubitt,academic,UK,id_265
Sean Cubitt,academic,UK,id_896
Sean Cubitt,academic,UK,id_897
Sean Cubitt,academic,UK,id_898
Sean Cubitt,academic,UK,id_789
Sean Cubitt,academic,UK,id_120
Sean Cubitt,academic,UK,id_249
Sean Cubitt,academic,UK,id_743
Hussain Currimbhoy,programmer,UK,id_522
Hussain Currimbhoy,programmer,UK,id_81
Hussain Currimbhoy,programmer,UK,id_899
Hussain Currimbhoy,programmer,UK,id_240
Hussain Currimbhoy,programmer,UK,id_207
Hussain Currimbhoy,programmer,UK,id_874
Hussain Currimbhoy,programmer,UK,id_394
Hussain Currimbhoy,programmer,UK,id_833
Hussain Currimbhoy,programmer,UK,id_7
Hussain Currimbhoy,programmer,UK,id_385
David Curtis,academic,UK,id_900
David Curtis,academic,UK,id_901
David Curtis,academic,UK,id_902
David Curtis,academic,UK,id_903
David Curtis,academic,UK,id_897
David Curtis,academic,UK,id_904
David Curtis,academic,UK,id_905
David Curtis,academic,UK,id_906
David Curtis,academic,UK,id_907
David Curtis,academic,UK,id_908
Ludmila Cvikova,programmer,Netherlands,id_909
Ludmila Cvikova,programmer,Netherlands,id_11
Ludmila Cvikova,programmer,Netherlands,id_910
Ludmila Cvikova,programmer,Netherlands,id_911
Ludmila Cvikova,programmer,Netherlands,id_126
Ludmila Cvikova,programmer,Netherlands,id_190
Ludmila Cvikova,programmer,Netherlands,id_912
Ludmila Cvikova,programmer,Netherlands,id_217
Ludmila Cvikova,programmer,Netherlands,id_913
Ludmila Cvikova,programmer,Netherlands,id_914
Diego Batlle,,Argentina,id_158
Diego Batlle,,Argentina,id_192
Diego Batlle,,Argentina,id_110
Diego Batlle,,Argentina,id_898
Diego Batlle,,Argentina,id_58
Diego Batlle,,Argentina,id_556
Diego Batlle,,Argentina,id_217
Diego Batlle,,Argentina,id_915
Diego Batlle,,Argentina,id_146
Diego Batlle,,Argentina,id_855
Mike D'Angelo,critic,US,id_20
Mike D'Angelo,critic,US,id_916
Mike D'Angelo,critic,US,id_491
Mike D'Angelo,critic,US,id_411
Mike D'Angelo,critic,US,id_239
Mike D'Angelo,critic,US,id_356
Mike D'Angelo,critic,US,id_652
Mike D'Angelo,critic,US,id_578
Mike D'Angelo,critic,US,id_917
Mike D'Angelo,critic,US,id_918
Nevena Dakovic,academic,Serbia,id_106
Nevena Dakovic,academic,Serbia,id_63
Nevena Dakovic,academic,Serbia,id_110
Nevena Dakovic,academic,Serbia,id_477
Nevena Dakovic,academic,Serbia,id_890
Nevena Dakovic,academic,Serbia,id_119
Nevena Dakovic,academic,Serbia,id_568
Nevena Dakovic,academic,Serbia,id_217
Nevena Dakovic,academic,Serbia,id_38
Nevena Dakovic,academic,Serbia,id_146
Phan Dang-Di,Director,Vietnam,id_159
Phan Dang-Di,Director,Vietnam,id_31
Phan Dang-Di,Director,Vietnam,id_192
Phan Dang-Di,Director,Vietnam,id_73
Phan Dang-Di,Director,Vietnam,id_207
Phan Dang-Di,Director,Vietnam,id_329
Phan Dang-Di,Director,Vietnam,id_6
Phan Dang-Di,Director,Vietnam,id_756
Phan Dang-Di,Director,Vietnam,id_204
Phan Dang-Di,Director,Vietnam,id_248
Shane Danielsen,critic,Australia,id_863
Shane Danielsen,critic,Australia,id_23
Shane Danielsen,critic,Australia,id_275
Shane Danielsen,critic,Australia,id_919
Shane Danielsen,critic,Australia,id_845
Shane Danielsen,critic,Australia,id_102
Shane Danielsen,critic,Australia,id_28
Shane Danielsen,critic,Australia,id_920
Shane Danielsen,critic,Australia,id_175
Shane Danielsen,critic,Australia,id_217
Adrian Danks,academic,Australia,id_489
Adrian Danks,academic,Australia,id_628
Adrian Danks,academic,Australia,id_351
Adrian Danks,academic,Australia,id_921
Adrian Danks,academic,Australia,id_453
Adrian Danks,academic,Australia,id_169
Adrian Danks,academic,Australia,id_922
Adrian Danks,academic,Australia,id_286
Adrian Danks,academic,Australia,id_37
Adrian Danks,academic,Australia,id_235
Jean-Pierre & Luc Dardenne,Director,Belgium,id_923
Jean-Pierre & Luc Dardenne,Director,Belgium,id_924
Jean-Pierre & Luc Dardenne,Director,Belgium,id_925
Jean-Pierre & Luc Dardenne,Director,Belgium,id_565
Jean-Pierre & Luc Dardenne,Director,Belgium,id_926
Jean-Pierre & Luc Dardenne,Director,Belgium,id_4
Jean-Pierre & Luc Dardenne,Director,Belgium,id_556
Jean-Pierre & Luc Dardenne,Director,Belgium,id_470
Jean-Pierre & Luc Dardenne,Director,Belgium,id_927
Jean-Pierre & Luc Dardenne,Director,Belgium,id_235
Manohla Dargis,critic,US,id_472
Manohla Dargis,critic,US,id_10
Manohla Dargis,critic,US,id_182
Manohla Dargis,critic,US,id_665
Manohla Dargis,critic,US,id_201
Manohla Dargis,critic,US,id_928
Manohla Dargis,critic,US,id_28
Manohla Dargis,critic,US,id_114
Manohla Dargis,critic,US,id_295
Manohla Dargis,critic,US,id_179
Chris Darke,critic,UK,id_40
Chris Darke,critic,UK,id_81
Chris Darke,critic,UK,id_225
Chris Darke,critic,UK,id_265
Chris Darke,critic,UK,id_222
Chris Darke,critic,UK,id_341
Chris Darke,critic,UK,id_186
Chris Darke,critic,UK,id_338
Chris Darke,critic,UK,id_37
Chris Darke,critic,UK,id_146
Sam Davies,critic,UK,id_40
Sam Davies,critic,UK,id_328
Sam Davies,critic,UK,id_250
Sam Davies,critic,UK,id_929
Sam Davies,critic,UK,id_728
Sam Davies,critic,UK,id_266
Sam Davies,critic,UK,id_492
Sam Davies,critic,UK,id_209
Sam Davies,critic,UK,id_191
Sam Davies,critic,UK,id_134
Terence Davies,Director,UK,id_930
Terence Davies,Director,UK,id_931
Terence Davies,Director,UK,id_588
Terence Davies,Director,UK,id_461
Terence Davies,Director,UK,id_492
Terence Davies,Director,UK,id_45
Terence Davies,Director,UK,id_556
Terence Davies,Director,UK,id_568
Terence Davies,Director,UK,id_932
Terence Davies,Director,UK,id_933
Peter Davis,Director,US,id_106
Peter Davis,Director,US,id_192
Peter Davis,Director,US,id_490
Peter Davis,Director,US,id_63
Peter Davis,Director,US,id_25
Peter Davis,Director,US,id_163
Peter Davis,Director,US,id_273
Peter Davis,Director,US,id_894
Peter Davis,Director,US,id_934
Peter Davis,Director,US,id_246
Rhidian Davis,programmer,UK,id_20
Rhidian Davis,programmer,UK,id_250
Rhidian Davis,programmer,UK,id_935
Rhidian Davis,programmer,UK,id_17
Rhidian Davis,programmer,UK,id_29
Rhidian Davis,programmer,UK,id_936
Rhidian Davis,programmer,UK,id_425
Rhidian Davis,programmer,UK,id_385
Rhidian Davis,programmer,UK,id_146
Rhidian Davis,programmer,UK,id_179
Thomas Dawson,critic,UK,id_63
Thomas Dawson,critic,UK,id_221
Thomas Dawson,critic,UK,id_161
Thomas Dawson,critic,UK,id_387
Thomas Dawson,critic,UK,id_766
Thomas Dawson,critic,UK,id_560
Thomas Dawson,critic,UK,id_937
Thomas Dawson,critic,UK,id_186
Thomas Dawson,critic,UK,id_217
Thomas Dawson,critic,UK,id_146
Rolf de Heer,Director,Australia,id_938
Rolf de Heer,Director,Australia,id_31
Rolf de Heer,Director,Australia,id_206
Rolf de Heer,Director,Australia,id_939
Rolf de Heer,Director,Australia,id_161
Rolf de Heer,Director,Australia,id_408
Rolf de Heer,Director,Australia,id_940
Rolf de Heer,Director,Australia,id_941
Rolf de Heer,Director,Australia,id_942
Rolf de Heer,Director,Australia,id_389
Flavia de la Fuente,critic,Argentina,id_943
Flavia de la Fuente,critic,Argentina,id_944
Flavia de la Fuente,critic,Argentina,id_945
Flavia de la Fuente,critic,Argentina,id_766
Flavia de la Fuente,critic,Argentina,id_946
Flavia de la Fuente,critic,Argentina,id_578
Flavia de la Fuente,critic,Argentina,id_947
Flavia de la Fuente,critic,Argentina,id_217
Flavia de la Fuente,critic,Argentina,id_948
Flavia de la Fuente,critic,Argentina,id_178
Inge de Leeuw,programmer,Netherlands,id_521
Inge de Leeuw,programmer,Netherlands,id_106
Inge de Leeuw,programmer,Netherlands,id_51
Inge de Leeuw,programmer,Netherlands,id_391
Inge de Leeuw,programmer,Netherlands,id_949
Inge de Leeuw,programmer,Netherlands,id_950
Inge de Leeuw,programmer,Netherlands,id_166
Inge de Leeuw,programmer,Netherlands,id_951
Inge de Leeuw,programmer,Netherlands,id_217
Inge de Leeuw,programmer,Netherlands,id_146
Gonzalo de Lucas,academic,Spain,id_434
Gonzalo de Lucas,academic,Spain,id_40
Gonzalo de Lucas,academic,Spain,id_472
Gonzalo de Lucas,academic,Spain,id_952
Gonzalo de Lucas,academic,Spain,id_116
Gonzalo de Lucas,academic,Spain,id_953
Gonzalo de Lucas,academic,Spain,id_387
Gonzalo de Lucas,academic,Spain,id_833
Gonzalo de Lucas,academic,Spain,id_286
Gonzalo de Lucas,academic,Spain,id_439
Manoel de Oliveira,Director,Portugal,id_305
Manoel de Oliveira,Director,Portugal,id_264
Manoel de Oliveira,Director,Portugal,id_238
Manoel de Oliveira,Director,Portugal,id_954
Manoel de Oliveira,Director,Portugal,id_354
Manoel de Oliveira,Director,Portugal,id_387
Manoel de Oliveira,Director,Portugal,id_75
Manoel de Oliveira,Director,Portugal,id_168
Manoel de Oliveira,Director,Portugal,id_169
Manoel de Oliveira,Director,Portugal,id_457
José María de Orbe,Director,Spain,id_40
José María de Orbe,Director,Spain,id_328
José María de Orbe,Director,Spain,id_106
José María de Orbe,Director,Spain,id_355
José María de Orbe,Director,Spain,id_955
José María de Orbe,Director,Spain,id_209
José María de Orbe,Director,Spain,id_556
José María de Orbe,Director,Spain,id_754
José María de Orbe,Director,Spain,id_217
José María de Orbe,Director,Spain,id_457
Tacita Dean,Director,UK,id_24
Tacita Dean,Director,UK,id_81
Tacita Dean,Director,UK,id_956
Tacita Dean,Director,UK,id_347
Tacita Dean,Director,UK,id_957
Tacita Dean,Director,UK,id_272
Tacita Dean,Director,UK,id_15
Tacita Dean,Director,UK,id_166
Tacita Dean,Director,UK,id_176
Tacita Dean,Director,UK,id_317
Brad Deane,programmer,Canada,id_70
Brad Deane,programmer,Canada,id_863
Brad Deane,programmer,Canada,id_274
Brad Deane,programmer,Canada,id_495
Brad Deane,programmer,Canada,id_130
Brad Deane,programmer,Canada,id_325
Brad Deane,programmer,Canada,id_140
Brad Deane,programmer,Canada,id_958
Brad Deane,programmer,Canada,id_292
Brad Deane,programmer,Canada,id_439
Peter Debruge,critic,US,id_959
Peter Debruge,critic,US,id_381
Peter Debruge,critic,US,id_661
Peter Debruge,critic,US,id_394
Peter Debruge,critic,US,id_78
Peter Debruge,critic,US,id_487
Peter Debruge,critic,US,id_47
Peter Debruge,critic,US,id_235
Peter Debruge,critic,US,id_960
Peter Debruge,critic,US,id_838
Guillermo del Toro,Director,Mexico,id_159
Guillermo del Toro,Director,Mexico,id_961
Guillermo del Toro,Director,Mexico,id_962
Guillermo del Toro,Director,Mexico,id_443
Guillermo del Toro,Director,Mexico,id_728
Guillermo del Toro,Director,Mexico,id_511
Guillermo del Toro,Director,Mexico,id_825
Guillermo del Toro,Director,Mexico,id_4
Guillermo del Toro,Director,Mexico,id_812
Guillermo del Toro,Director,Mexico,id_636
Antonio Delgado,programmer,Spain,id_800
Antonio Delgado,programmer,Spain,id_305
Antonio Delgado,programmer,Spain,id_73
Antonio Delgado,programmer,Spain,id_963
Antonio Delgado,programmer,Spain,id_380
Antonio Delgado,programmer,Spain,id_299
Antonio Delgado,programmer,Spain,id_456
Antonio Delgado,programmer,Spain,id_964
Antonio Delgado,programmer,Spain,id_470
Antonio Delgado,programmer,Spain,id_568
Maria M Delgado,academic,UK,id_767
Maria M Delgado,academic,UK,id_192
Maria M Delgado,academic,UK,id_282
Maria M Delgado,academic,UK,id_63
Maria M Delgado,academic,UK,id_965
Maria M Delgado,academic,UK,id_524
Maria M Delgado,academic,UK,id_273
Maria M Delgado,academic,UK,id_37
Maria M Delgado,academic,UK,id_217
Maria M Delgado,academic,UK,id_179
Jeremy Deller,Director,UK,id_966
Jeremy Deller,Director,UK,id_10
Jeremy Deller,Director,UK,id_165
Jeremy Deller,Director,UK,id_967
Jeremy Deller,Director,UK,id_968
Jeremy Deller,Director,UK,id_823
Jeremy Deller,Director,UK,id_969
Jeremy Deller,Director,UK,id_723
Jeremy Deller,Director,UK,id_970
Jeremy Deller,Director,UK,id_312
Stéphane Delorme,critic,France,id_40
Stéphane Delorme,critic,France,id_472
Stéphane Delorme,critic,France,id_971
Stéphane Delorme,critic,France,id_140
Stéphane Delorme,critic,France,id_29
Stéphane Delorme,critic,France,id_291
Stéphane Delorme,critic,France,id_972
Stéphane Delorme,critic,France,id_973
Stéphane Delorme,critic,France,id_146
Stéphane Delorme,critic,France,id_974
David Denby,critic,US,id_328
David Denby,critic,US,id_63
David Denby,critic,US,id_201
David Denby,critic,US,id_387
David Denby,critic,US,id_479
David Denby,critic,US,id_120
David Denby,critic,US,id_47
David Denby,critic,US,id_235
David Denby,critic,US,id_115
David Denby,critic,US,id_146
Chris Dercon,programmer,UK,id_975
Chris Dercon,programmer,UK,id_265
Chris Dercon,programmer,UK,id_140
Chris Dercon,programmer,UK,id_976
Chris Dercon,programmer,UK,id_45
Chris Dercon,programmer,UK,id_977
Chris Dercon,programmer,UK,id_707
Chris Dercon,programmer,UK,id_978
Chris Dercon,programmer,UK,id_248
Chris Dercon,programmer,UK,id_979
Margaret Deriaz,distributor,UK,id_263
Margaret Deriaz,distributor,UK,id_475
Margaret Deriaz,distributor,UK,id_387
Margaret Deriaz,distributor,UK,id_453
Margaret Deriaz,distributor,UK,id_242
Margaret Deriaz,distributor,UK,id_232
Margaret Deriaz,distributor,UK,id_843
Margaret Deriaz,distributor,UK,id_980
Margaret Deriaz,distributor,UK,id_217
Margaret Deriaz,distributor,UK,id_914
Ally Derks,programmer,Netherlands,id_981
Ally Derks,programmer,Netherlands,id_982
Ally Derks,programmer,Netherlands,id_983
Ally Derks,programmer,Netherlands,id_984
Ally Derks,programmer,Netherlands,id_985
Ally Derks,programmer,Netherlands,id_986
Ally Derks,programmer,Netherlands,id_832
Ally Derks,programmer,Netherlands,id_987
Ally Derks,programmer,Netherlands,id_988
Ally Derks,programmer,Netherlands,id_989
Eric Derobert,critic,France,id_64
Eric Derobert,critic,France,id_567
Eric Derobert,critic,France,id_463
Eric Derobert,critic,France,id_232
Eric Derobert,critic,France,id_990
Eric Derobert,critic,France,id_991
Eric Derobert,critic,France,id_169
Eric Derobert,critic,France,id_49
Eric Derobert,critic,France,id_764
Eric Derobert,critic,France,id_389
Catharine Des Forges,programmer,UK,id_992
Catharine Des Forges,programmer,UK,id_192
Catharine Des Forges,programmer,UK,id_448
Catharine Des Forges,programmer,UK,id_993
Catharine Des Forges,programmer,UK,id_272
Catharine Des Forges,programmer,UK,id_994
Catharine Des Forges,programmer,UK,id_995
Catharine Des Forges,programmer,UK,id_568
Catharine Des Forges,programmer,UK,id_59
Catharine Des Forges,programmer,UK,id_459
Guy Désiré Yameogo,programmer,Burkina Faso,id_996
Guy Désiré Yameogo,programmer,Burkina Faso,id_305
Guy Désiré Yameogo,programmer,Burkina Faso,id_415
Guy Désiré Yameogo,programmer,Burkina Faso,id_63
Guy Désiré Yameogo,programmer,Burkina Faso,id_997
Guy Désiré Yameogo,programmer,Burkina Faso,id_223
Guy Désiré Yameogo,programmer,Burkina Faso,id_998
Guy Désiré Yameogo,programmer,Burkina Faso,id_363
Guy Désiré Yameogo,programmer,Burkina Faso,id_999
Guy Désiré Yameogo,programmer,Burkina Faso,id_39
